nyc_lat,nyc_lng,chc_lat,chc_lng,den_lat,den_lng,race_base,race1,race2,race3,pyfun
-73.94720868,40.84043543,41.8455502,-87.609831,39.66003597,-104.8656009,2991228,3004118,2981174,522,
-73.94719572,40.84045681,41.8455252,-87.609831,39.66004009,-104.8655737,2991672,3004534,2981438,264,
-73.94718275,40.84047818,41.8455003,-87.60982917,39.66004421,-104.8655465,2992116,3004919,2981926,488,
-73.94716979,40.84049956,41.84547541,-87.60982683,39.66004833,-104.8655193,2992560,3005190,2982566,640,
-73.94715683,40.84052094,41.84545049,-87.609825,39.66005244,-104.8654921,2993004,3005455,2982896,330,
-73.94714387,40.84054232,41.84542549,-87.609825,39.66005656,-104.8654649,2993448,3005905,2983266,370,
-73.9471309,40.84056369,41.84540049,-87.60982542,39.66006068,-104.8654378,2993892,3006381,2983623,357,
-73.94711794,40.84058507,41.8453755,-87.60982614,39.6600648,-104.8654106,2994336,3006685,2984245,622,
-73.94710498,40.84060645,41.84535054,-87.60982753,39.66006891,-104.8653834,2994780,3007286,2984852,607,
-73.94709202,40.84062782,41.84532558,-87.60982889,39.66007303,-104.8653562,2995224,3007767,2985353,501,
-73.94707905,40.8406492,41.84530061,-87.60983014,39.66007715,-104.865329,2995668,3008374,2985777,424,
-73.94706609,40.84067058,41.84527562,-87.60983092,39.66008127,-104.8653018,2996112,3008748,2986280,503,
-73.94705313,40.84069195,41.84525077,-87.60983358,39.66008538,-104.8652746,2996556,3009083,2986812,532,
-73.94704017,40.84071333,41.84522598,-87.60983676,39.66008847,-104.8652475,2997000,3009670,2987067,255,
-73.9470272,40.84073471,41.84520142,-87.60984141,39.6600795,-104.8652215,2997444,3010218,2987505,438,
-73.94701424,40.84075608,41.84517658,-87.60984346,39.66007052,-104.8651955,2997888,3010757,2987832,327,
-73.94700128,40.84077746,41.84515165,-87.60984486,39.66006155,-104.8651695,2998332,3011206,2988124,292,
-73.94698831,40.84079884,41.84512697,-87.60984884,39.66005258,-104.8651435,2998776,3011769,2988573,449,
-73.94697535,40.84082022,41.84510239,-87.60985337,39.6600436,-104.8651175,2999220,3012368,2988872,299,
-73.94696239,40.84084159,41.84507752,-87.60985579,39.66003463,-104.8650915,2999664,3012928,2989488,616,
-73.94694943,40.84086297,41.84505286,-87.60985946,39.66002566,-104.8650656,3000108,3013267,2989862,374,
-73.94693646,40.84088435,41.84502854,-87.60986524,39.66001668,-104.8650396,3000552,3013730,2990187,325,
-73.9469235,40.84090572,41.84500386,-87.60986924,39.66000771,-104.8650136,3000996,3013997,2990456,269,
-73.94691054,40.8409271,41.8449792,-87.6098733,39.65999874,-104.8649876,3001440,3014444,2990942,486,
-73.94689758,40.84094848,41.84495444,-87.60987652,39.65998976,-104.8649616,3001884,3014908,2991228,286,
-73.94688461,40.84096985,41.84492948,-87.60987803,39.65998079,-104.8649356,3002328,3015180,2991842,614,
-73.94687165,40.84099123,41.84490453,-87.6098795,39.65997181,-104.8649096,3002772,3015650,2992243,401,
-73.94685869,40.84101261,41.84487955,-87.60988053,39.65996284,-104.8648836,3003216,3016035,2992790,547,
-73.94684573,40.84103398,41.84485457,-87.60988155,39.65995387,-104.8648576,3003660,3016632,2993077,287,
-73.94683276,40.84105536,41.8448296,-87.60988286,39.65994489,-104.8648316,3004104,3016991,2993617,540,
-73.9468198,40.84107674,41.84480461,-87.609883,39.65993592,-104.8648056,3004548,3017262,2994041,424,
-73.94680684,40.84109811,41.84477962,-87.60988244,39.65992695,-104.8647796,3004992,3017557,2994505,464,
-73.94679388,40.84111949,41.84475462,-87.609882,39.65991797,-104.8647536,3005436,3017874,2994982,477,
-73.94678091,40.84114087,41.84472962,-87.60988207,39.659909,-104.8647276,3005880,3018299,2995398,416,
-73.94676795,40.84116225,41.84470463,-87.60988278,39.65990003,-104.8647016,3006324,3018572,2995724,326,
-73.94675499,40.84118362,41.84467964,-87.609883,39.65988799,-104.8646777,3006768,3018959,2996281,557,
-73.94674203,40.841205,41.84465476,-87.60988116,39.65986709,-104.8646598,3007212,3019553,2996837,556,
-73.94672906,40.84122638,41.84462999,-87.60987783,39.65984619,-104.864642,3007656,3020101,2997149,312,
-73.9467161,40.84124775,41.84460508,-87.60987569,39.65982529,-104.8646241,3008100,3020534,2997707,558,
-73.94670314,40.84126913,41.84458012,-87.60987446,39.65980439,-104.8646062,3008544,3020988,2998259,552,
-73.94669018,40.84129051,41.84455513,-87.60987368,39.65978348,-104.8645884,3008988,3021473,2998759,500,
-73.94667721,40.84131188,41.84453017,-87.60987269,39.65976258,-104.8645705,3009432,3021935,2999004,245,
-73.94666425,40.84133326,41.84450551,-87.60986858,39.65974168,-104.8645526,3009876,3022239,2999303,299,
-73.94665129,40.84135464,41.84448077,-87.60986497,39.65972078,-104.8645347,3010320,3022709,2999863,560,
-73.94663833,40.84137601,41.84445624,-87.60986031,39.65969988,-104.8645169,3010764,3023236,3000197,334,
-73.94662536,40.84139739,41.844432,-87.60985422,39.65967898,-104.864499,3011208,3023739,3000835,638,
-73.9466124,40.84141877,41.84440779,-87.60984798,39.65965808,-104.8644811,3011652,3024061,3001199,364,
-73.94659944,40.84144015,41.84438362,-87.60984157,39.65963718,-104.8644633,3012096,3024378,3001781,582,
-73.94658648,40.84146152,41.84436018,-87.60983308,39.65961628,-104.8644454,3012540,3024632,3002033,252,
-73.94657351,40.8414829,41.8443372,-87.60982322,39.65959538,-104.8644275,3012984,3025131,3002300,267,
-73.94656055,40.84150428,41.84431426,-87.60981328,39.65957448,-104.8644096,3013428,3025381,3002929,629,
-73.94654759,40.84152565,41.84429123,-87.60980355,39.65955358,-104.8643918,3013872,3025976,3003329,400,
-73.94653462,40.84154703,41.84426887,-87.60979252,39.65953268,-104.8643739,3014316,3026386,3003777,448,
-73.94652166,40.84156841,41.84424741,-87.6097797,39.65951177,-104.864356,3014760,3026714,3004124,347,
-73.9465087,40.84158978,41.84422505,-87.60976852,39.65949087,-104.8643382,3015204,3027228,3004539,415,
-73.94649574,40.84161116,41.84420328,-87.60975627,39.65946997,-104.8643203,3015648,3027474,3004911,372,
-73.94648277,40.84163254,41.84418197,-87.6097432,39.65944907,-104.8643024,3016092,3027995,3005353,442,
-73.94646981,40.84165391,41.8441608,-87.60972989,39.65942817,-104.8642845,3016536,3028574,3005654,301,
-73.94645685,40.84167529,41.84413874,-87.60971813,39.65940587,-104.8642685,3016980,3029097,3006051,397,
-73.94644389,40.84169667,41.84411744,-87.60970509,39.65938337,-104.8642527,3017424,3029528,3006591,540,
-73.94643092,40.84171804,41.84409655,-87.60969136,39.65936087,-104.8642369,3017868,3029843,3007225,634,
-73.94641796,40.84173942,41.8440755,-87.60967788,39.65933836,-104.864221,3018312,3030217,3007497,272,
-73.946405,40.8417608,41.84405497,-87.60966362,39.65931586,-104.8642052,3018756,3030671,3008051,554,
-73.94639204,40.84178218,41.84403418,-87.60964979,39.65929336,-104.8641894,3019200,3031068,3008568,517,
-73.94637907,40.84180355,41.84401229,-87.60963771,39.65927085,-104.8641736,3019644,3031524,3008902,334,
-73.94636611,40.84182493,41.84399173,-87.60962351,39.65924835,-104.8641578,3020088,3031900,3009254,352,
-73.94635315,40.84184631,41.84397129,-87.60960911,39.65922585,-104.864142,3020532,3032247,3009866,612,
-73.94634019,40.84186768,41.8439509,-87.60959464,39.65920334,-104.8641262,3020976,3032722,3010490,624,
-73.94632722,40.84188906,41.84392987,-87.60958112,39.65918084,-104.8641104,3021420,3033139,3010884,394,
-73.94631426,40.84191044,41.84390864,-87.60956793,39.65915834,-104.8640946,3021864,3033751,3011164,280,
-73.9463013,40.84193181,41.84388735,-87.60955483,39.65913583,-104.8640788,3022308,3034218,3011536,372,
-73.94628834,40.84195319,41.84386681,-87.60954057,39.65911333,-104.864063,3022752,3034607,3012180,644,
-73.94627537,40.84197457,41.84384573,-87.60952718,39.65909083,-104.8640472,3023196,3034897,3012580,400,
-73.94626241,40.84199594,41.84382385,-87.60951513,39.65906832,-104.8640314,3023640,3035314,3013125,545,
-73.94624945,40.84201732,41.84380069,-87.60950572,39.65904582,-104.8640156,3024084,3035848,3013667,542,
-73.94623649,40.8420387,41.84377672,-87.60949881,39.65902332,-104.8639997,3024528,3036105,3013959,292,
-73.94622522,40.84206087,41.8437523,-87.60949355,39.65900082,-104.8639839,3024972,3036693,3014222,263,
-73.94621715,40.84208453,41.84372757,-87.60948995,39.65897831,-104.8639681,3025416,3036981,3014860,638,
-73.94620908,40.84210819,41.84370258,-87.60948906,39.65895581,-104.8639523,3025860,3037453,3015255,395,
-73.94620101,40.84213185,41.8436776,-87.60948831,39.65893331,-104.8639365,3026304,3037752,3015618,363,
-73.94619294,40.84215551,41.84365263,-87.6094871,39.65891246,-104.8639189,3026748,3038265,3016209,591,
-73.94618487,40.84217918,41.84362767,-87.60948575,39.65889458,-104.863898,3027192,3038717,3016615,406,
-73.94617679,40.84220284,41.84360268,-87.609485,39.65887671,-104.8638771,3027636,3039306,3016946,331,
-73.94616872,40.8422265,41.84357768,-87.609485,39.65885883,-104.8638562,3028080,3039659,3017243,297,
-73.94616065,40.84225016,41.84355281,-87.60948274,39.65884095,-104.8638353,3028524,3040295,3017809,566,
-73.94615258,40.84227382,41.84352793,-87.60948037,39.65882307,-104.8638144,3028968,3040602,3018110,301,
-73.94614451,40.84229748,41.84350298,-87.60947881,39.6588052,-104.8637935,3029412,3041056,3018692,582,
-73.94613644,40.84232114,41.84347803,-87.60947725,39.65878732,-104.8637726,3029856,3041698,3018940,248,
-73.94612837,40.8423448,41.84345329,-87.60947376,39.65876944,-104.8637517,3030300,3042146,3019539,599,
-73.94612029,40.84236846,41.84342847,-87.60947093,39.65875157,-104.8637308,3030744,3042699,3019785,246,
-73.94611222,40.84239213,41.84340355,-87.60946893,39.65873369,-104.8637099,3031188,3043064,3020248,463,
-73.94610415,40.84241579,41.84337881,-87.60946534,39.65871581,-104.863689,3031632,3043449,3020620,372,
-73.94609608,40.84243945,41.84335407,-87.60946175,39.65869793,-104.8636681,3032076,3043736,3020913,293,
-73.94608801,40.84246311,41.84332931,-87.60945831,39.65868006,-104.8636472,3032520,3044196,3021168,255,
-73.94607994,40.84248677,41.84330451,-87.60945517,39.65866218,-104.8636263,3032964,3044782,3021474,306,
-73.94607187,40.84251043,41.84327966,-87.60945241,39.6586443,-104.8636054,3033408,3045247,3021776,302,
-73.94606379,40.84253409,41.8432551,-87.60944782,39.65862643,-104.8635845,3033852,3045505,3022249,473,
-73.94605572,40.84255775,41.84323058,-87.60944292,39.65860855,-104.8635637,3034296,3045751,3022557,308,
-73.94604765,40.84258142,41.84320606,-87.60943803,39.65859067,-104.8635428,3034740,3046069,3023049,492,
-73.94603958,40.84260508,41.84318153,-87.6094332,39.65857279,-104.8635219,3035184,3046512,3023607,558,
-73.94603151,40.84262874,41.843157,-87.60942838,39.65855492,-104.863501,3035628,3047052,3024103,496,
-73.94602344,40.8426524,41.84313243,-87.60942376,39.65853704,-104.8634801,3036072,3047533,3024508,405,
-73.94601537,40.84267606,41.84310798,-87.6094187,39.65851916,-104.8634592,3036516,3047915,3024774,266,
-73.94600729,40.84269972,41.8430842,-87.60941101,39.65849953,-104.86344,3036960,3048379,3025258,484,
-73.94599922,40.84272338,41.84306046,-87.60940315,39.65847886,-104.8634219,3037404,3049020,3025779,521,
-73.94599115,40.84274704,41.84303747,-87.60939346,39.6584582,-104.8634037,3037848,3049630,3026206,427,
-73.94598308,40.8427707,41.8430154,-87.60938183,39.65843754,-104.8633856,3038292,3049931,3026751,545,
-73.94597501,40.84279437,41.84299482,-87.60936763,39.65841687,-104.8633674,3038736,3050378,3027008,257,
-73.94597201,40.84281853,41.84297515,-87.60935222,39.65839621,-104.8633493,3039180,3050894,3027373,365,
-73.94597532,40.84284331,41.8429557,-87.60933651,39.65837555,-104.8633311,3039624,3051423,3027651,278,
-73.94597863,40.84286809,41.8429363,-87.60932074,39.65835489,-104.863313,3040068,3051786,3028273,622,
-73.94598194,40.84289287,41.84291616,-87.60930597,39.65833422,-104.8632948,3040512,3052062,3028571,298,
-73.94598525,40.84291765,41.84289554,-87.60929184,39.65831356,-104.8632767,3040956,3052567,3028826,255,
-73.94598855,40.84294243,41.8428752,-87.60927732,39.6582929,-104.8632585,3041400,3052830,3029107,281,
-73.94599186,40.84296721,41.84285615,-87.60926113,39.65827223,-104.8632404,3041844,3053393,3029655,548,
-73.94599517,40.84299199,41.84283589,-87.60924648,39.65825157,-104.8632223,3042288,3053689,3030276,621,
-73.94599848,40.84301677,41.84281544,-87.60923211,39.65823091,-104.8632041,3042732,3054068,3030642,366,
-73.94600179,40.84304155,41.84279432,-87.60921873,39.65821024,-104.863186,3043176,3054314,3031208,566,
-73.9460051,40.84306633,41.84277221,-87.60920711,39.65818958,-104.8631678,3043620,3054727,3031536,328,
-73.94600841,40.84309111,41.84274985,-87.60919593,39.65816892,-104.8631497,3044064,3055127,3031925,389,
-73.94601171,40.84311589,41.84272799,-87.60918383,39.65814825,-104.8631315,3044508,3055673,3032508,583,
-73.94601502,40.84314067,41.84270639,-87.60917123,39.65812759,-104.8631134,3044952,3056193,3032936,428,
-73.94601833,40.84316545,41.84268437,-87.60915944,39.65810693,-104.8630952,3045396,3056461,3033557,621,
-73.94602164,40.84319023,41.84266178,-87.60914874,39.65808626,-104.8630771,3045840,3056934,3034133,576,
-73.94602495,40.84321501,41.84263919,-87.60913804,39.6580656,-104.8630589,3046284,3057482,3034603,470,
-73.94602826,40.84323979,41.84261643,-87.60912768,39.65804495,-104.8630408,3046728,3058066,3035012,409,
-73.94603157,40.84326457,41.84259366,-87.60911736,39.65802434,-104.8630226,3047172,3058676,3035489,477,
-73.94603488,40.84328935,41.84257085,-87.60910713,39.65800373,-104.8630044,3047616,3059273,3036109,620,
-73.94603818,40.84331413,41.84254769,-87.60909771,39.65798312,-104.8629862,3048060,3059722,3036604,495,
-73.94604149,40.84333891,41.84252453,-87.60908829,39.65796252,-104.8629679,3048504,3060203,3036915,311,
-73.9460448,40.84336369,41.84250138,-87.60907888,39.65794191,-104.8629497,3048948,3060779,3037342,427,
-73.94604811,40.84338847,41.84247826,-87.60906935,39.6579213,-104.8629315,3049392,3061240,3037835,493,
-73.94605142,40.84341325,41.84245539,-87.60905926,39.65790069,-104.8629133,3049836,3061608,3038235,400,
-73.94605473,40.84343803,41.84243245,-87.60904933,39.65788008,-104.8628951,3050280,3061920,3038656,421,
-73.94605804,40.84346281,41.84240947,-87.60903949,39.65785947,-104.8628769,3050724,3062514,3039084,428,
-73.94606135,40.84348759,41.84238649,-87.60902964,39.65783887,-104.8628587,3051168,3063003,3039429,345,
-73.94606465,40.84351237,41.84236395,-87.60901882,39.65781826,-104.8628405,3051612,3063345,3039983,554,
-73.94606796,40.84353715,41.84234145,-87.60900793,39.65779765,-104.8628223,3052056,3063988,3040550,567,
-73.94607127,40.84356193,41.84231885,-87.60899725,39.65777704,-104.8628041,3052500,3064366,3040895,345,
-73.94607458,40.84358671,41.84229588,-87.6089874,39.65775643,-104.8627859,3052944,3064889,3041215,320,
-73.94607782,40.84361149,41.84227388,-87.60897552,39.65773582,-104.8627677,3053388,3065249,3041602,387,
-73.94607756,40.84363649,41.84225188,-87.60896365,39.65771521,-104.8627494,3053832,3065639,3041856,254,
-73.9460773,40.84366149,41.84222991,-87.60895172,39.65769461,-104.8627312,3054276,3065957,3042282,426,
-73.94607704,40.84368649,41.84220807,-87.60893956,39.657674,-104.862713,3054720,3066393,3042560,278,
-73.94607678,40.84371149,41.84218622,-87.6089274,39.65765339,-104.8626948,3055164,3066758,3043179,619,
-73.94607652,40.84373649,41.84216438,-87.60891524,39.65763278,-104.8626766,3055608,3067208,3043547,368,
-73.94607626,40.84376148,41.84214252,-87.60890311,39.65761217,-104.8626584,3056052,3067483,3043932,385,
-73.946076,40.84378648,41.84212055,-87.60889118,39.65759156,-104.8626402,3056496,3067748,3044341,409,
-73.94607574,40.84381148,41.84209858,-87.60887926,39.65757156,-104.8626213,3056940,3068297,3044927,586,
-73.94607548,40.84383648,41.84207661,-87.60886733,39.65755219,-104.8626018,3057384,3068629,3045408,481,
-73.94607522,40.84386148,41.84205467,-87.60885534,39.65753281,-104.8625823,3057828,3068945,3045872,464,
-73.94607496,40.84388648,41.84203274,-87.60884334,39.65751343,-104.8625628,3058272,3069569,3046160,288,
-73.9460747,40.84391148,41.84201079,-87.60883137,39.65749405,-104.8625433,3058716,3069839,3046537,377,
-73.94607444,40.84393648,41.84198865,-87.60881975,39.65747467,-104.8625238,3059160,3070120,3046939,402,
-73.94607419,40.84396147,41.84196651,-87.60880814,39.65745529,-104.8625043,3059604,3070371,3047569,630,
-73.94607393,40.84398647,41.84194431,-87.60879665,39.65743591,-104.8624848,3060048,3070749,3047980,411,
-73.94607367,40.84401147,41.84192195,-87.60878547,39.65741653,-104.8624653,3060492,3071016,3048275,295,
-73.94607341,40.84403647,41.84189959,-87.60877429,39.65739715,-104.8624457,3060936,3071637,3048665,390,
-73.94607315,40.84406147,41.84187715,-87.60876327,39.65737777,-104.8624262,3061380,3072235,3049030,365,
-73.94607289,40.84408647,41.84185471,-87.60875224,39.65735839,-104.8624067,3061824,3072719,3049515,485,
-73.94607263,40.84411147,41.84183188,-87.60874212,39.65733901,-104.8623872,3062268,3073110,3049989,474,
-73.94607237,40.84413646,41.84180853,-87.60873318,39.65731963,-104.8623677,3062712,3073433,3050617,628,
-73.94607211,40.84416146,41.8417852,-87.60872421,39.65730025,-104.8623482,3063156,3074047,3051119,502,
-73.94607185,40.84418646,41.84176188,-87.60871518,39.65728087,-104.8623287,3063600,3074319,3051522,403,
-73.94607159,40.84421146,41.84173857,-87.60870616,39.65726149,-104.8623092,3064044,3074931,3052070,548,
-73.94607133,40.84423646,41.84171507,-87.60869763,39.65724211,-104.8622897,3064488,3075345,3052454,384,
-73.94607107,40.84426146,41.84169152,-87.60868925,39.65722273,-104.8622701,3064932,3075723,3053088,634,
-73.94607081,40.84428646,41.84166779,-87.60868139,39.65720335,-104.8622506,3065376,3076209,3053650,562,
-73.94607055,40.84431146,41.84164403,-87.60867361,39.65718397,-104.8622311,3065820,3076778,3054159,509,
-73.94607029,40.84433645,41.84162035,-87.60866559,39.65716459,-104.8622116,3066264,3077112,3054569,410,
-73.94607003,40.84436145,41.84159674,-87.60865736,39.65714522,-104.8621921,3066708,3077650,3054854,285,
-73.94606977,40.84438645,41.84157313,-87.60864914,39.6571269,-104.8621716,3067152,3078153,3055136,282,
-73.94606951,40.84441145,41.84154936,-87.60864143,39.65710886,-104.8621508,3067596,3078704,3055501,365,
-73.94606925,40.84443645,41.84152558,-87.60863371,39.65709083,-104.8621301,3068040,3078979,3055989,488,
-73.94606899,40.84446145,41.8415022,-87.60862485,39.65707279,-104.8621093,3068484,3079586,3056283,294,
-73.94606874,40.84448645,41.84147883,-87.60861599,39.65705476,-104.8620886,3068928,3079913,3056650,367,
-73.94606848,40.84451144,41.84145553,-87.60860692,39.65703672,-104.8620678,3069372,3080201,3056975,325,
-73.94606822,40.84453644,41.84143241,-87.60859741,39.65701869,-104.862047,3069816,3080786,3057301,326,
-73.94606796,40.84456144,41.8414093,-87.60858789,39.65700065,-104.8620263,3070260,3081248,3057816,515,
-73.9460677,40.84458644,41.84138633,-87.60857801,39.65698262,-104.8620055,3070704,3081595,3058098,282,
-73.94606744,40.84461144,41.84136362,-87.60856757,39.65696459,-104.8619848,3071148,3081908,3058377,279,
-73.94606718,40.84463644,41.84134087,-87.60855721,39.65694655,-104.861964,3071592,3082502,3058810,433,
-73.94606692,40.84466144,41.84131794,-87.60854726,39.65692852,-104.8619432,3072036,3082776,3059342,532,
-73.94606666,40.84468644,41.841295,-87.6085373,39.65691048,-104.8619225,3072480,3083189,3059735,393,
-73.9460664,40.84471143,41.84127161,-87.60852849,39.65689245,-104.8619017,3072924,3083748,3060247,512,
-73.94606614,40.84473643,41.84124815,-87.60851985,39.65687441,-104.861881,3073368,3084035,3060797,550,
-73.94606588,40.84476143,41.84122518,-87.60851009,39.65685638,-104.8618602,3073812,3084338,3061188,391,
-73.94606562,40.84478643,41.84120282,-87.60849891,39.65683834,-104.8618394,3074256,3084843,3061468,280,
-73.94606536,40.84481143,41.84118046,-87.60848773,39.65682031,-104.8618187,3074700,3085293,3061869,401,
-73.9460651,40.84483643,41.84115817,-87.6084764,39.65680227,-104.8617979,3075144,3085800,3062348,479,
-73.94606484,40.84486143,41.84113589,-87.60846505,39.65678424,-104.8617772,3075588,3086288,3062871,523,
-73.94606458,40.84488642,41.84111376,-87.60845343,39.65676621,-104.8617564,3076032,3086600,3063474,603,
-73.94606432,40.84491142,41.8410918,-87.60844149,39.65674817,-104.8617356,3076476,3086852,3063960,486,
-73.94606406,40.84493642,41.84106984,-87.60842954,39.65673327,-104.8617132,3076920,3087117,3064277,317,
-73.9460638,40.84496142,41.84104884,-87.608416,39.65672577,-104.8616867,3077364,3087442,3064575,298,
-73.94606354,40.84498642,41.84102798,-87.60840222,39.65671827,-104.8616603,3077808,3087706,3065096,521,
-73.94606329,40.84501142,41.84100729,-87.60838819,39.65671077,-104.8616338,3078252,3088317,3065379,283,
-73.94606303,40.84503642,41.84098737,-87.60837309,39.65670326,-104.8616073,3078696,3088917,3065904,525,
-73.94606277,40.84506141,41.84096745,-87.60835799,39.65669576,-104.8615809,3079140,3089380,3066276,372,
-73.94606251,40.84508641,41.84094747,-87.60834296,39.65668826,-104.8615544,3079584,3089896,3066655,379,
-73.94606225,40.84511141,41.84092677,-87.60832895,39.65668075,-104.861528,3080028,3090526,3066954,299,
-73.94606199,40.84513641,41.84090606,-87.60831494,39.65667325,-104.8615015,3080472,3091044,3067384,430,
-73.94606173,40.84516141,41.84088536,-87.60830092,39.65666575,-104.8614751,3080916,3091446,3067989,605,
-73.94606147,40.84518641,41.84086523,-87.6082861,39.65665825,-104.8614486,3081360,3091932,3068422,433,
-73.94606121,40.84521141,41.84084513,-87.60827123,39.65665074,-104.8614221,3081804,3092179,3068668,246,
-73.94606095,40.84523641,41.84082504,-87.60825635,39.65664324,-104.8613957,3082248,3092699,3069022,354,
-73.94606069,40.8452614,41.84080499,-87.60824142,39.65663574,-104.8613692,3082692,3093116,3069292,270,
-73.94606043,40.8452864,41.84078536,-87.60822594,39.65662823,-104.8613428,3083136,3093703,3069810,518,
-73.94606017,40.8453114,41.84076574,-87.60821045,39.65662073,-104.8613163,3083580,3093998,3070261,451,
-73.94605991,40.8453364,41.84074611,-87.60819497,39.65661323,-104.8612899,3084024,3094363,3070505,244,
-73.94605965,40.8453614,41.84072607,-87.60818004,39.65660573,-104.8612634,3084468,3094859,3070839,334,
-73.94605939,40.8453864,41.8407056,-87.60816568,39.65659822,-104.861237,3084912,3095281,3071451,612,
-73.94605913,40.8454114,41.84068513,-87.60815133,39.65659072,-104.8612105,3085356,3095615,3071987,536,
-73.94605887,40.84543639,41.84066466,-87.60813697,39.65658322,-104.861184,3085800,3096090,3072513,526,
-73.94605861,40.84546139,41.84064424,-87.60812256,39.65657571,-104.8611576,3086244,3096641,3073016,503,
-73.94605835,40.84548639,41.84062382,-87.60810813,39.65656821,-104.8611311,3086688,3097139,3073523,507,
-73.94605809,40.84551139,41.84060341,-87.60809369,39.65656422,-104.8611039,3087132,3097568,3074134,611,
-73.94605784,40.84553639,41.840583,-87.60807926,39.6565605,-104.8610767,3087576,3097898,3074606,472,
-73.94605758,40.84556139,41.84056259,-87.60806483,39.65655678,-104.8610494,3088020,3098498,3074892,286,
-73.94605732,40.84558639,41.84054245,-87.60805002,39.65655306,-104.8610222,3088464,3098777,3075289,397,
-73.94605706,40.84561139,41.84052235,-87.60803515,39.65654933,-104.8609949,3088908,3099219,3075794,505,
-73.9460568,40.84563638,41.84050225,-87.60802029,39.65654561,-104.8609677,3089352,3099647,3076367,573,
-73.94605654,40.84566138,41.84048215,-87.60800542,39.65654189,-104.8609405,3089796,3100158,3076990,623,
-73.94605628,40.84568638,41.840462,-87.60799062,39.65653817,-104.8609132,3090240,3100699,3077458,468,
-73.94605602,40.84571138,41.84044141,-87.60797644,39.65653445,-104.860886,3090684,3100997,3078082,624,
-73.94605576,40.84573638,41.84042082,-87.60796227,39.65653072,-104.8608587,3091128,3101449,3078362,280,
-73.9460555,40.84576138,41.84040022,-87.60794809,39.656527,-104.8608315,3091572,3101781,3078989,627,
-73.94605524,40.84578638,41.84037963,-87.60793391,39.65652328,-104.8608042,3092016,3102214,3079351,362,
-73.94605498,40.84581137,41.84035904,-87.60791973,39.65651956,-104.860777,3092460,3102595,3079962,611,
-73.94605472,40.84583637,41.84033837,-87.60790567,39.65651584,-104.8607497,3092904,3102938,3080254,292,
-73.94605446,40.84586137,41.84031733,-87.60789217,39.65651211,-104.8607225,3093348,3103186,3080745,491,
-73.9460542,40.84588637,41.84029629,-87.60787868,39.65650839,-104.8606952,3093792,3103499,3081198,453,
-73.94605394,40.84591137,41.84027525,-87.60786518,39.65650467,-104.860668,3094236,3103950,3081505,307,
-73.94605368,40.84593637,41.8402542,-87.60785168,39.65650095,-104.8606407,3094680,3104380,3082016,511,
-73.94605342,40.84596137,41.84023321,-87.60783811,39.65649723,-104.8606135,3095124,3104727,3082473,457,
-73.94605316,40.84598637,41.84021249,-87.60782412,39.6564935,-104.8605862,3095568,3105051,3082785,312,
-73.9460529,40.84601136,41.84019178,-87.60781012,39.65648978,-104.860559,3096012,3105529,3083369,584,
-73.94605264,40.84603636,41.84017106,-87.60779612,39.65648606,-104.8605317,3096456,3105811,3083846,477,
-73.94605239,40.84606136,41.84015035,-87.60778213,39.65648186,-104.8605046,3096900,3106310,3084141,295,
-73.94605213,40.84608636,41.84012963,-87.60776813,39.65647728,-104.8604775,3097344,3106769,3084547,406,
-73.94605187,40.84611136,41.84010895,-87.60775409,39.6564727,-104.8604503,3097788,3107179,3085026,479,
-73.94605161,40.84613636,41.84008828,-87.60774003,39.65646811,-104.8604232,3098232,3107435,3085593,567,
-73.94605135,40.84616136,41.8400676,-87.60772597,39.65646353,-104.8603961,3098676,3107730,3086059,466,
-73.94605109,40.84618635,41.84004693,-87.60771191,39.65645895,-104.860369,3099120,3108040,3086478,419,
-73.94605083,40.84621135,41.84002626,-87.60769785,39.65645437,-104.8603419,3099564,3108614,3086837,359,
-73.94605057,40.84623635,41.84000546,-87.60768398,39.65644979,-104.8603148,3100008,3108981,3087361,524,
-73.94605031,40.84626135,41.83998466,-87.60767011,39.65644521,-104.8602876,3100452,3109559,3087719,358,
-73.94605005,40.84628635,41.83996386,-87.60765624,39.65644062,-104.8602605,3100896,3109934,3088333,614,
-73.94604979,40.84631135,41.83994306,-87.60764237,39.65643604,-104.8602334,3101340,3110339,3088894,561,
-73.94604953,40.84633635,41.83992222,-87.60762857,39.65643146,-104.8602063,3101784,3110832,3089165,271,
-73.94604927,40.84636134,41.83990137,-87.60761477,39.65642688,-104.8601792,3102228,3111121,3089771,606,
-73.94604901,40.84638634,41.83988053,-87.60760097,39.6564223,-104.8601521,3102672,3111527,3090175,404,
-73.94604875,40.84641134,41.8398595,-87.60758744,39.65641772,-104.860125,3103116,3111884,3090569,394,
-73.94604849,40.84643634,41.8398383,-87.60757419,39.65641314,-104.8600978,3103560,3112471,3091123,554,
-73.94604823,40.84646134,41.8398171,-87.60756094,39.65640855,-104.8600707,3104004,3112719,3091514,391,
-73.94604797,40.84648634,41.83979552,-87.60754832,39.65640397,-104.8600436,3104448,3112985,3091775,261,
-73.94604771,40.84651134,41.83977388,-87.60753582,39.65639939,-104.8600165,3104892,3113268,3092301,526,
-73.94604745,40.84653634,41.83975216,-87.60752344,39.65639481,-104.8599894,3105336,3113903,3092887,586,
-73.94604719,40.84656133,41.83973037,-87.60751117,39.65639023,-104.8599623,3105780,3114288,3093387,500,
